YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2019,9,28,18,0
2019,9,28,19,0
2019,9,28,20,0
2019,9,28,21,0
2019,9,28,22,0
2019,9,28,23,0
2019,9,29,0,0
2019,9,29,1,0
2019,9,29,2,0
2019,9,29,3,0
2019,9,29,4,0
2019,9,29,5,0
2019,9,29,6,41.73
2019,9,29,7,217.11
2019,9,29,8,449.47
2019,9,29,9,638.84
2019,9,29,10,834.62
2019,9,29,11,915.73
2019,9,29,12,854.73
2019,9,29,13,717.68
2019,9,29,14,642.32
2019,9,29,15,446.95
2019,9,29,16,235.85
2019,9,29,17,42.98
2019,9,29,18,0
2019,9,29,19,0
2019,9,29,20,0
2019,9,29,21,0
2019,9,29,22,0
2019,9,29,23,0
2019,9,30,0,0
2019,9,30,1,0
2019,9,30,2,0
2019,9,30,3,0
2019,9,30,4,0
2019,9,30,5,0
2019,9,30,6,36.59
2019,9,30,7,195.16
2019,9,30,8,434.47
2019,9,30,9,658.24
2019,9,30,10,786.37
2019,9,30,11,788.26
2019,9,30,12,778.8
2019,9,30,13,775.66
2019,9,30,14,629.64
2019,9,30,15,422.23
2019,9,30,16,236.79
2019,9,30,17,47.53
2019,9,30,18,0
2019,9,30,19,0
2019,9,30,20,0
2019,9,30,21,0
2019,9,30,22,0
2019,9,30,23,0
2019,10,1,0,0
2019,10,1,1,0
2019,10,1,2,0
2019,10,1,3,0
2019,10,1,4,0
2019,10,1,5,0
2019,10,1,6,30.34
2019,10,1,7,210.62
2019,10,1,8,417.58
2019,10,1,9,570.25
2019,10,1,10,709.99
2019,10,1,11,763.01
2019,10,1,12,682.35
2019,10,1,13,631.98
2019,10,1,14,522.31
2019,10,1,15,359.57
2019,10,1,16,186.37
2019,10,1,17,46.52
2019,10,1,18,0
2019,10,1,19,0
2019,10,1,20,0
2019,10,1,21,0
2019,10,1,22,0
2019,10,1,23,0
2019,10,2,0,0
2019,10,2,1,0
2019,10,2,2,0
2019,10,2,3,0
2019,10,2,4,0
2019,10,2,5,0
2019,10,2,6,33.09
2019,10,2,7,213.95
2019,10,2,8,421.53
2019,10,2,9,567.43
2019,10,2,10,711.98
2019,10,2,11,764.49
2019,10,2,12,690.55
2019,10,2,13,556.52
2019,10,2,14,470.73
2019,10,2,15,292.17
2019,10,2,16,154.42
2019,10,2,17,36.13
2019,10,2,18,0
2019,10,2,19,0
2019,10,2,20,0
2019,10,2,21,0
2019,10,2,22,0
2019,10,2,23,0
2019,10,3,0,0
2019,10,3,1,0
2019,10,3,2,0
2019,10,3,3,0
2019,10,3,4,0
2019,10,3,5,0
2019,10,3,6,35.12
2019,10,3,7,224.56
2019,10,3,8,421.14
2019,10,3,9,578.23
2019,10,3,10,644.09
2019,10,3,11,774.87
2019,10,3,12,737.88
2019,10,3,13,642.22
2019,10,3,14,482.54
2019,10,3,15,350.25
2019,10,3,16,192.7
2019,10,3,17,45.14
2019,10,3,18,0
2019,10,3,19,0
2019,10,3,20,0
2019,10,3,21,0
2019,10,3,22,0
2019,10,3,23,0
2019,10,4,0,0
2019,10,4,1,0
2019,10,4,2,0
2019,10,4,3,0
2019,10,4,4,0
2019,10,4,5,0
2019,10,4,6,37.9
2019,10,4,7,218.7
2019,10,4,8,405.16
2019,10,4,9,546.97
2019,10,4,10,675.11
2019,10,4,11,687.97
2019,10,4,12,591.8
2019,10,4,13,480.77
2019,10,4,14,261.68
2019,10,4,15,306.75
2019,10,4,16,165.77
2019,10,4,17,44.08
2019,10,4,18,0
2019,10,4,19,0
2019,10,4,20,0
2019,10,4,21,0
2019,10,4,22,0
2019,10,4,23,0
2019,10,5,0,0
2019,10,5,1,0
2019,10,5,2,0
2019,10,5,3,0
2019,10,5,4,0
2019,10,5,5,0
2019,10,5,6,37.88
2019,10,5,7,201.83
2019,10,5,8,392.22
2019,10,5,9,558.21
2019,10,5,10,680.63
2019,10,5,11,588.71
2019,10,5,12,365.53
2019,10,5,13,219.85
2019,10,5,14,195.48
2019,10,5,15,198.48
2019,10,5,16,124.64
2019,10,5,17,39.43
2019,10,5,18,0
2019,10,5,19,0
2019,10,5,20,0
2019,10,5,21,0
2019,10,5,22,0
2019,10,5,23,0
2019,10,6,0,0
2019,10,6,1,0
2019,10,6,2,0
2019,10,6,3,0
2019,10,6,4,0
2019,10,6,5,0
2019,10,6,6,35.68
2019,10,6,7,207.27
2019,10,6,8,421.52
2019,10,6,9,566.15
2019,10,6,10,599.13
2019,10,6,11,652.27
2019,10,6,12,749.61
2019,10,6,13,475.5
2019,10,6,14,492.07
2019,10,6,15,322.88
2019,10,6,16,172.38
2019,10,6,17,41.8
2019,10,6,18,0
2019,10,6,19,0
2019,10,6,20,0
2019,10,6,21,0
2019,10,6,22,0
2019,10,6,23,0
2019,10,7,0,0
2019,10,7,1,0
2019,10,7,2,0
2019,10,7,3,0
2019,10,7,4,0
2019,10,7,5,0
2019,10,7,6,38.26
2019,10,7,7,215.23
2019,10,7,8,421.91
2019,10,7,9,588.91
2019,10,7,10,677.59
2019,10,7,11,758.48
2019,10,7,12,718.84
2019,10,7,13,635.68
2019,10,7,14,422.16
2019,10,7,15,311.73
2019,10,7,16,167.79
2019,10,7,17,35.13
2019,10,7,18,0
2019,10,7,19,0
2019,10,7,20,0
2019,10,7,21,0
2019,10,7,22,0
2019,10,7,23,0
2019,10,8,0,0
2019,10,8,1,0
2019,10,8,2,0
2019,10,8,3,0
2019,10,8,4,0
2019,10,8,5,0
2019,10,8,6,37.81
2019,10,8,7,233.46
2019,10,8,8,445.12
2019,10,8,9,598.41
2019,10,8,10,671.75
2019,10,8,11,689.77
2019,10,8,12,693.7
2019,10,8,13,433.34
2019,10,8,14,201.3
2019,10,8,15,111.48
2019,10,8,16,64.88
2019,10,8,17,25.77
2019,10,8,18,0
2019,10,8,19,0
2019,10,8,20,0
2019,10,8,21,0
2019,10,8,22,0
2019,10,8,23,0
2019,10,9,0,0
2019,10,9,1,0
2019,10,9,2,0
2019,10,9,3,0
2019,10,9,4,0
2019,10,9,5,0
2019,10,9,6,36.51
2019,10,9,7,193.62
2019,10,9,8,347.72
2019,10,9,9,448.76
2019,10,9,10,592.41
2019,10,9,11,628.46
2019,10,9,12,484.41
2019,10,9,13,201.2
2019,10,9,14,109.3
2019,10,9,15,132.62
2019,10,9,16,91.08
2019,10,9,17,25.85
2019,10,9,18,0
2019,10,9,19,0
2019,10,9,20,0
2019,10,9,21,0
2019,10,9,22,0
2019,10,9,23,0
2019,10,10,0,0
2019,10,10,1,0
2019,10,10,2,0
2019,10,10,3,0
2019,10,10,4,0
2019,10,10,5,0
2019,10,10,6,38.67
2019,10,10,7,221.54
2019,10,10,8,403.82
2019,10,10,9,576.01
2019,10,10,10,654.35
2019,10,10,11,691.69
2019,10,10,12,607.29
2019,10,10,13,490.31
2019,10,10,14,329.09
2019,10,10,15,228.91
2019,10,10,16,109.09
2019,10,10,17,31.34
2019,10,10,18,0
2019,10,10,19,0
2019,10,10,20,0
2019,10,10,21,0
2019,10,10,22,0
2019,10,10,23,0
2019,10,11,0,0
2019,10,11,1,0
2019,10,11,2,0
2019,10,11,3,0
2019,10,11,4,0
2019,10,11,5,0
2019,10,11,6,34.44
2019,10,11,7,226.36
2019,10,11,8,442.59
2019,10,11,9,637.23
2019,10,11,10,761.27
2019,10,11,11,807.67
2019,10,11,12,821.3
2019,10,11,13,746.46
2019,10,11,14,555.36
2019,10,11,15,408.14
2019,10,11,16,210.29
2019,10,11,17,46.16
2019,10,11,18,0
2019,10,11,19,0
2019,10,11,20,0
2019,10,11,21,0
2019,10,11,22,0
2019,10,11,23,0
2019,10,12,0,0
2019,10,12,1,0
2019,10,12,2,0
2019,10,12,3,0
2019,10,12,4,0
2019,10,12,5,0
2019,10,12,6,43.52
2019,10,12,7,237.42
2019,10,12,8,442.09
2019,10,12,9,587.12
2019,10,12,10,730.62
2019,10,12,11,701.04
2019,10,12,12,637.23
2019,10,12,13,408.41
2019,10,12,14,160.83
2019,10,12,15,86.37
2019,10,12,16,52.38
2019,10,12,17,22.02
2019,10,12,18,0
2019,10,12,19,0
2019,10,12,20,0
2019,10,12,21,0
2019,10,12,22,0
2019,10,12,23,0
2019,10,13,0,0
2019,10,13,1,0
2019,10,13,2,0
2019,10,13,3,0
2019,10,13,4,0
2019,10,13,5,0
2019,10,13,6,36.44
2019,10,13,7,255.72
2019,10,13,8,452.91
2019,10,13,9,650.96
2019,10,13,10,778.44
2019,10,13,11,840.77
2019,10,13,12,762.65
2019,10,13,13,678.94
2019,10,13,14,521.12
2019,10,13,15,415.85
2019,10,13,16,216.77
2019,10,13,17,36.7
2019,10,13,18,0
2019,10,13,19,0
2019,10,13,20,0
2019,10,13,21,0
2019,10,13,22,0
2019,10,13,23,0
2019,10,14,0,0
2019,10,14,1,0
2019,10,14,2,0
2019,10,14,3,0
2019,10,14,4,0
2019,10,14,5,0
2019,10,14,6,36.02
2019,10,14,7,204.72
2019,10,14,8,394
2019,10,14,9,552.49
2019,10,14,10,724.39
2019,10,14,11,775.95
2019,10,14,12,849.15
2019,10,14,13,751.39
2019,10,14,14,580.48
2019,10,14,15,412.08
2019,10,14,16,221.34
2019,10,14,17,36.76
2019,10,14,18,0
2019,10,14,19,0
2019,10,14,20,0
2019,10,14,21,0
2019,10,14,22,0
2019,10,14,23,0
2019,10,15,0,0
2019,10,15,1,0
2019,10,15,2,0
2019,10,15,3,0
2019,10,15,4,0
2019,10,15,5,0
2019,10,15,6,37.55
2019,10,15,7,208.91
2019,10,15,8,378.91
2019,10,15,9,476.13
2019,10,15,10,606.59
2019,10,15,11,727.63
2019,10,15,12,705.79
2019,10,15,13,692.1
2019,10,15,14,528.47
2019,10,15,15,417.17
2019,10,15,16,218.92
2019,10,15,17,39.41
2019,10,15,18,0
2019,10,15,19,0
2019,10,15,20,0
2019,10,15,21,0
2019,10,15,22,0
2019,10,15,23,0
2019,10,16,0,0
2019,10,16,1,0
2019,10,16,2,0
2019,10,16,3,0
2019,10,16,4,0
2019,10,16,5,0
2019,10,16,6,31.83
2019,10,16,7,179.26
2019,10,16,8,298.62
2019,10,16,9,418.2
2019,10,16,10,484.84
2019,10,16,11,522.5
2019,10,16,12,728.71
2019,10,16,13,678.84
2019,10,16,14,621.23
2019,10,16,15,448.77
2019,10,16,16,231.5
2019,10,16,17,36.84
2019,10,16,18,0
2019,10,16,19,0
2019,10,16,20,0
2019,10,16,21,0
2019,10,16,22,0
2019,10,16,23,0
2019,10,17,0,0
2019,10,17,1,0
2019,10,17,2,0
2019,10,17,3,0
2019,10,17,4,0
2019,10,17,5,0
2019,10,17,6,36.49
2019,10,17,7,176.38
2019,10,17,8,314.37
2019,10,17,9,429.11
2019,10,17,10,538.07
2019,10,17,11,669.38
2019,10,17,12,714.41
2019,10,17,13,657.57
2019,10,17,14,563.66
2019,10,17,15,406.17
2019,10,17,16,211.26
2019,10,17,17,38.05
2019,10,17,18,0
2019,10,17,19,0
2019,10,17,20,0
2019,10,17,21,0
2019,10,17,22,0
2019,10,17,23,0
2019,10,18,0,0
2019,10,18,1,0
2019,10,18,2,0
2019,10,18,3,0
2019,10,18,4,0
2019,10,18,5,0
2019,10,18,6,38.36
2019,10,18,7,227.38
2019,10,18,8,481.27
2019,10,18,9,671.83
2019,10,18,10,812.46
2019,10,18,11,856.66
2019,10,18,12,775.72
2019,10,18,13,733.64
2019,10,18,14,613.48
2019,10,18,15,422.79
2019,10,18,16,230.01
2019,10,18,17,27.47
2019,10,18,18,0
2019,10,18,19,0
2019,10,18,20,0
2019,10,18,21,0
2019,10,18,22,0
2019,10,18,23,0
2019,10,19,0,0
2019,10,19,1,0
2019,10,19,2,0
2019,10,19,3,0
2019,10,19,4,0
2019,10,19,5,0
2019,10,19,6,42.95
2019,10,19,7,231.4
2019,10,19,8,423.09
2019,10,19,9,607.81
2019,10,19,10,737.41
2019,10,19,11,832.01
2019,10,19,12,871.1
2019,10,19,13,722.62
2019,10,19,14,584.07
2019,10,19,15,416.65
2019,10,19,16,212.5
2019,10,19,17,27.64
2019,10,19,18,0
2019,10,19,19,0
2019,10,19,20,0
2019,10,19,21,0
2019,10,19,22,0
2019,10,19,23,0
2019,10,20,0,0
2019,10,20,1,0
2019,10,20,2,0
2019,10,20,3,0
2019,10,20,4,0
2019,10,20,5,0
2019,10,20,6,41.83
2019,10,20,7,230.5
2019,10,20,8,409.64
2019,10,20,9,594.6
2019,10,20,10,719.88
2019,10,20,11,828.35
2019,10,20,12,809.02
2019,10,20,13,741.39
2019,10,20,14,598.11
2019,10,20,15,434.88
2019,10,20,16,210.18
2019,10,20,17,35.79
2019,10,20,18,0
2019,10,20,19,0
2019,10,20,20,0
2019,10,20,21,0
2019,10,20,22,0
2019,10,20,23,0
2019,10,21,0,0
2019,10,21,1,0
2019,10,21,2,0
2019,10,21,3,0
2019,10,21,4,0
2019,10,21,5,0
2019,10,21,6,41.83
2019,10,21,7,250.98
2019,10,21,8,484.12
2019,10,21,9,660.77
2019,10,21,10,828.2
2019,10,21,11,887.18
2019,10,21,12,870.96
2019,10,21,13,775.19
2019,10,21,14,656.38
2019,10,21,15,461.41
2019,10,21,16,220.34
2019,10,21,17,28.91
2019,10,21,18,0
2019,10,21,19,0
2019,10,21,20,0
2019,10,21,21,0
2019,10,21,22,0
2019,10,21,23,0
2019,10,22,0,0
2019,10,22,1,0
2019,10,22,2,0
2019,10,22,3,0
2019,10,22,4,0
2019,10,22,5,0
2019,10,22,6,40.41
2019,10,22,7,225.38
2019,10,22,8,445.46
2019,10,22,9,664.17
2019,10,22,10,787.7
2019,10,22,11,870.51
2019,10,22,12,831.91
2019,10,22,13,736.31
2019,10,22,14,611.23
2019,10,22,15,429.14
2019,10,22,16,212.62
2019,10,22,17,30.2
2019,10,22,18,0
2019,10,22,19,0
2019,10,22,20,0
2019,10,22,21,0
2019,10,22,22,0
2019,10,22,23,0
2019,10,23,0,0
2019,10,23,1,0
2019,10,23,2,0
2019,10,23,3,0
2019,10,23,4,0
2019,10,23,5,0
2019,10,23,6,34.66
2019,10,23,7,239.28
2019,10,23,8,451.93
2019,10,23,9,575.47
2019,10,23,10,699.37
2019,10,23,11,758.79
2019,10,23,12,787.01
2019,10,23,13,642.3
2019,10,23,14,581.8
2019,10,23,15,404.32
2019,10,23,16,198.82
2019,10,23,17,26.67
2019,10,23,18,0
2019,10,23,19,0
2019,10,23,20,0
2019,10,23,21,0
2019,10,23,22,0
2019,10,23,23,0
2019,10,24,0,0
2019,10,24,1,0
2019,10,24,2,0
2019,10,24,3,0
2019,10,24,4,0
2019,10,24,5,0
2019,10,24,6,39.19
2019,10,24,7,235.7
2019,10,24,8,441.59
2019,10,24,9,584.42
2019,10,24,10,694.4
2019,10,24,11,770.98
2019,10,24,12,789.16
2019,10,24,13,669.94
2019,10,24,14,523.75
2019,10,24,15,362.31
2019,10,24,16,186.08
2019,10,24,17,24.49
2019,10,24,18,0
2019,10,24,19,0
2019,10,24,20,0
2019,10,24,21,0
2019,10,24,22,0
2019,10,24,23,0
2019,10,25,0,0
2019,10,25,1,0
2019,10,25,2,0
2019,10,25,3,0
2019,10,25,4,0
2019,10,25,5,0
2019,10,25,6,33.3
2019,10,25,7,208.88
2019,10,25,8,401.55
2019,10,25,9,563.8
2019,10,25,10,624.98
2019,10,25,11,737.39
2019,10,25,12,784.97
2019,10,25,13,726.98
2019,10,25,14,565.34
2019,10,25,15,399.6
2019,10,25,16,191.91
2019,10,25,17,30.29
2019,10,25,18,0
2019,10,25,19,0
2019,10,25,20,0
2019,10,25,21,0
2019,10,25,22,0
2019,10,25,23,0
2019,10,26,0,0
2019,10,26,1,0
2019,10,26,2,0
2019,10,26,3,0
2019,10,26,4,0
2019,10,26,5,0
2019,10,26,6,32.61
2019,10,26,7,217.47
2019,10,26,8,398.84
2019,10,26,9,575.07
2019,10,26,10,678.39
2019,10,26,11,737
2019,10,26,12,731.16
2019,10,26,13,588.38
2019,10,26,14,466.74
2019,10,26,15,357.45
2019,10,26,16,175.01
2019,10,26,17,30.43
2019,10,26,18,0
2019,10,26,19,0
2019,10,26,20,0
2019,10,26,21,0
2019,10,26,22,0
2019,10,26,23,0
2019,10,27,0,0
2019,10,27,1,0
2019,10,27,2,0
2019,10,27,3,0
2019,10,27,4,0
2019,10,27,5,0
2019,10,27,6,37.67
2019,10,27,7,236.94
2019,10,27,8,449.12
2019,10,27,9,603.62
2019,10,27,10,700.34
2019,10,27,11,778.22
2019,10,27,12,768.28
2019,10,27,13,691.49
2019,10,27,14,551.52
2019,10,27,15,391.19
2019,10,27,16,207.27
2019,10,27,17,31.25
2019,10,27,18,0
2019,10,27,19,0
2019,10,27,20,0
2019,10,27,21,0
2019,10,27,22,0
2019,10,27,23,0
2019,10,28,0,0
2019,10,28,1,0
2019,10,28,2,0
2019,10,28,3,0
2019,10,28,4,0
2019,10,28,5,0
2019,10,28,6,32.93
2019,10,28,7,238.27
2019,10,28,8,433.73
2019,10,28,9,585
2019,10,28,10,718.92
2019,10,28,11,701.24
2019,10,28,12,822.52
2019,10,28,13,722.98
2019,10,28,14,614.91
2019,10,28,15,444.55
2019,10,28,16,230.34
2019,10,28,17,29.49
2019,10,28,18,0
2019,10,28,19,0
2019,10,28,20,0
2019,10,28,21,0
2019,10,28,22,0
2019,10,28,23,0
2019,10,29,0,0
2019,10,29,1,0
2019,10,29,2,0
2019,10,29,3,0
2019,10,29,4,0
2019,10,29,5,0
2019,10,29,6,34.54
2019,10,29,7,209.48
2019,10,29,8,404.9
2019,10,29,9,577.28
2019,10,29,10,687.54
2019,10,29,11,748.01
2019,10,29,12,768.86
2019,10,29,13,670.81
2019,10,29,14,540.02
2019,10,29,15,364.35
2019,10,29,16,193.38
2019,10,29,17,24.5
2019,10,29,18,0
2019,10,29,19,0
2019,10,29,20,0
2019,10,29,21,0
2019,10,29,22,0
2019,10,29,23,0
2019,10,30,0,0
2019,10,30,1,0
2019,10,30,2,0
2019,10,30,3,0
2019,10,30,4,0
2019,10,30,5,0
2019,10,30,6,36.88
2019,10,30,7,247.09
2019,10,30,8,480.13
2019,10,30,9,672.59
2019,10,30,10,787.17
2019,10,30,11,861.77
2019,10,30,12,874.35
2019,10,30,13,801.05
2019,10,30,14,641.44
2019,10,30,15,454.99
2019,10,30,16,231.98
2019,10,30,17,23.5
2019,10,30,18,0
2019,10,30,19,0
2019,10,30,20,0
2019,10,30,21,0
2019,10,30,22,0
2019,10,30,23,0
2019,10,31,0,0
2019,10,31,1,0
2019,10,31,2,0
2019,10,31,3,0
2019,10,31,4,0
2019,10,31,5,0
2019,10,31,6,33.19
2019,10,31,7,209.88
2019,10,31,8,444.33
2019,10,31,9,646.05
2019,10,31,10,790.8
2019,10,31,11,836.29
2019,10,31,12,828.22
2019,10,31,13,654.39
2019,10,31,14,421.32
2019,10,31,15,267.32
2019,10,31,16,116.55
2019,10,31,17,22.43
2019,10,31,18,0
2019,10,31,19,0
2019,10,31,20,0
2019,10,31,21,0
2019,10,31,22,0
2019,10,31,23,0
2019,11,1,0,0
2019,11,1,1,0
2019,11,1,2,0
2019,11,1,3,0
2019,11,1,4,0
2019,11,1,5,0
2019,11,1,6,28.27
2019,11,1,7,69.61
2019,11,1,8,136.35
2019,11,1,9,198.12
2019,11,1,10,276.75
2019,11,1,11,226.92
2019,11,1,12,249.26
2019,11,1,13,183.74
2019,11,1,14,156.7
2019,11,1,15,97.56
2019,11,1,16,51.92
2019,11,1,17,24.73
2019,11,1,18,0
2019,11,1,19,0
2019,11,1,20,0
2019,11,1,21,0
2019,11,1,22,0
2019,11,1,23,0
2019,11,2,0,0
2019,11,2,1,0
2019,11,2,2,0
2019,11,2,3,0
2019,11,2,4,0
2019,11,2,5,0
2019,11,2,6,27.69
2019,11,2,7,111.19
2019,11,2,8,192
2019,11,2,9,241.02
2019,11,2,10,306.04
2019,11,2,11,390.52
2019,11,2,12,514.33
2019,11,2,13,449.59
2019,11,2,14,388.12
2019,11,2,15,244.91
2019,11,2,16,121.02
2019,11,2,17,24.25
2019,11,2,18,0
2019,11,2,19,0
2019,11,2,20,0
2019,11,2,21,0
2019,11,2,22,0
2019,11,2,23,0
2019,11,3,0,0
2019,11,3,1,0
2019,11,3,2,0
2019,11,3,3,0
2019,11,3,4,0
2019,11,3,5,0
2019,11,3,6,29.2
2019,11,3,7,150.81
2019,11,3,8,281.87
2019,11,3,9,418.7
2019,11,3,10,556.75
2019,11,3,11,629.98
2019,11,3,12,656.53
2019,11,3,13,621.33
2019,11,3,14,472.66
2019,11,3,15,344.93
2019,11,3,16,155.02
2019,11,3,17,25.94
2019,11,3,18,0
2019,11,3,19,0
2019,11,3,20,0
2019,11,3,21,0
2019,11,3,22,0
2019,11,3,23,0
2019,11,4,0,0
2019,11,4,1,0
2019,11,4,2,0
2019,11,4,3,0
2019,11,4,4,0
2019,11,4,5,0
2019,11,4,6,30.59
2019,11,4,7,226.55
2019,11,4,8,416.48
2019,11,4,9,583.43
2019,11,4,10,690.88
2019,11,4,11,774.3
2019,11,4,12,734.69
2019,11,4,13,609.39
2019,11,4,14,464.19
2019,11,4,15,308.18
2019,11,4,16,139.3
2019,11,4,17,20.83
2019,11,4,18,0
2019,11,4,19,0
2019,11,4,20,0
2019,11,4,21,0
2019,11,4,22,0
2019,11,4,23,0
2019,11,5,0,0
2019,11,5,1,0
2019,11,5,2,0
2019,11,5,3,0
2019,11,5,4,0
2019,11,5,5,0
2019,11,5,6,29.28
2019,11,5,7,206.14
2019,11,5,8,416.8
2019,11,5,9,604.15
2019,11,5,10,739.21
2019,11,5,11,819.73
2019,11,5,12,811.36
2019,11,5,13,740.04
2019,11,5,14,583.73
2019,11,5,15,391.07
2019,11,5,16,177.46
2019,11,5,17,22.67
2019,11,5,18,0
2019,11,5,19,0
2019,11,5,20,0
2019,11,5,21,0
2019,11,5,22,0
2019,11,5,23,0
2019,11,6,0,0
2019,11,6,1,0
2019,11,6,2,0
2019,11,6,3,0
2019,11,6,4,0
2019,11,6,5,0
2019,11,6,6,29.37
2019,11,6,7,185.28
2019,11,6,8,391.48
2019,11,6,9,510.76
2019,11,6,10,648.46
2019,11,6,11,670.08
2019,11,6,12,765.2
2019,11,6,13,704.8
2019,11,6,14,545.7
2019,11,6,15,379.05
2019,11,6,16,174.37
2019,11,6,17,24.41
2019,11,6,18,0
2019,11,6,19,0
2019,11,6,20,0
2019,11,6,21,0
2019,11,6,22,0
2019,11,6,23,0
2019,11,7,0,0
2019,11,7,1,0
2019,11,7,2,0
2019,11,7,3,0
2019,11,7,4,0
2019,11,7,5,0
2019,11,7,6,30.44
2019,11,7,7,203.43
2019,11,7,8,398.1
2019,11,7,9,563.69
2019,11,7,10,645.62
2019,11,7,11,693.41
2019,11,7,12,608.39
2019,11,7,13,510.63
2019,11,7,14,447.17
2019,11,7,15,317.98
2019,11,7,16,153.7
2019,11,7,17,22.98
2019,11,7,18,0
2019,11,7,19,0
2019,11,7,20,0
2019,11,7,21,0
2019,11,7,22,0
2019,11,7,23,0
2019,11,8,0,0
2019,11,8,1,0
2019,11,8,2,0
2019,11,8,3,0
2019,11,8,4,0
2019,11,8,5,0
2019,11,8,6,27.93
2019,11,8,7,196.16
2019,11,8,8,390.49
2019,11,8,9,565.07
2019,11,8,10,707.34
2019,11,8,11,784.89
2019,11,8,12,823.8
2019,11,8,13,725.58
2019,11,8,14,580.63
2019,11,8,15,385.52
2019,11,8,16,171.95
2019,11,8,17,20.25
2019,11,8,18,0
2019,11,8,19,0
2019,11,8,20,0
2019,11,8,21,0
2019,11,8,22,0
2019,11,8,23,0
2019,11,9,0,0
2019,11,9,1,0
2019,11,9,2,0
2019,11,9,3,0
2019,11,9,4,0
2019,11,9,5,0
2019,11,9,6,27.2
2019,11,9,7,182.55
2019,11,9,8,361.41
2019,11,9,9,571.58
2019,11,9,10,689.09
2019,11,9,11,718.2
2019,11,9,12,759.13
2019,11,9,13,696.44
2019,11,9,14,512.55
2019,11,9,15,346.24
2019,11,9,16,161.7
2019,11,9,17,24.16
2019,11,9,18,0
2019,11,9,19,0
2019,11,9,20,0
2019,11,9,21,0
2019,11,9,22,0
2019,11,9,23,0
2019,11,10,0,0
2019,11,10,1,0
2019,11,10,2,0
2019,11,10,3,0
2019,11,10,4,0
2019,11,10,5,0
2019,11,10,6,26.82
2019,11,10,7,188.52
2019,11,10,8,407.41
2019,11,10,9,611.77
2019,11,10,10,761.91
2019,11,10,11,829.09
2019,11,10,12,835.69
2019,11,10,13,765.75
2019,11,10,14,625.17
2019,11,10,15,425
2019,11,10,16,197.51
2019,11,10,17,23.5
2019,11,10,18,0
2019,11,10,19,0
2019,11,10,20,0
2019,11,10,21,0
2019,11,10,22,0
2019,11,10,23,0
2019,11,11,0,0
2019,11,11,1,0
2019,11,11,2,0
2019,11,11,3,0
2019,11,11,4,0
2019,11,11,5,0
2019,11,11,6,28.67
2019,11,11,7,198.56
2019,11,11,8,406.89
2019,11,11,9,627.61
2019,11,11,10,782.62
2019,11,11,11,851.05
2019,11,11,12,847.32
2019,11,11,13,773.17
2019,11,11,14,612.22
2019,11,11,15,420.42
2019,11,11,16,200.24
2019,11,11,17,21.39
2019,11,11,18,0
2019,11,11,19,0
2019,11,11,20,0
2019,11,11,21,0
2019,11,11,22,0
2019,11,11,23,0
2019,11,12,0,0
2019,11,12,1,0
2019,11,12,2,0
2019,11,12,3,0
2019,11,12,4,0
2019,11,12,5,0
2019,11,12,6,24.77
2019,11,12,7,128.54
2019,11,12,8,300.89
2019,11,12,9,564.3
2019,11,12,10,695.14
2019,11,12,11,820.02
2019,11,12,12,817.78
2019,11,12,13,707.56
2019,11,12,14,581.76
2019,11,12,15,398.29
2019,11,12,16,175.4
2019,11,12,17,20.19
2019,11,12,18,0
2019,11,12,19,0
2019,11,12,20,0
2019,11,12,21,0
2019,11,12,22,0
2019,11,12,23,0
2019,11,13,0,0
2019,11,13,1,0
2019,11,13,2,0
2019,11,13,3,0
2019,11,13,4,0
2019,11,13,5,0
2019,11,13,6,24.1
2019,11,13,7,73.45
2019,11,13,8,158.59
2019,11,13,9,241.15
2019,11,13,10,332.22
2019,11,13,11,309.79
2019,11,13,12,329.58
2019,11,13,13,276.04
2019,11,13,14,282.82
2019,11,13,15,190.27
2019,11,13,16,93.55
2019,11,13,17,20.62
2019,11,13,18,0
2019,11,13,19,0
2019,11,13,20,0
2019,11,13,21,0
2019,11,13,22,0
2019,11,13,23,0
2019,11,14,0,0
2019,11,14,1,0
2019,11,14,2,0
2019,11,14,3,0
2019,11,14,4,0
2019,11,14,5,0
2019,11,14,6,24.05
2019,11,14,7,107.52
2019,11,14,8,256.88
2019,11,14,9,381.27
2019,11,14,10,432.15
2019,11,14,11,452.12
2019,11,14,12,467.86
2019,11,14,13,405.13
2019,11,14,14,327.63
2019,11,14,15,240.59
2019,11,14,16,118.81
2019,11,14,17,20.84
2019,11,14,18,0
2019,11,14,19,0
2019,11,14,20,0
2019,11,14,21,0
2019,11,14,22,0
2019,11,14,23,0
2019,11,15,0,0
2019,11,15,1,0
2019,11,15,2,0
2019,11,15,3,0
2019,11,15,4,0
2019,11,15,5,0
2019,11,15,6,23.23
2019,11,15,7,187.8
2019,11,15,8,400.01
2019,11,15,9,594.57
2019,11,15,10,734.24
2019,11,15,11,822.13
2019,11,15,12,816.21
2019,11,15,13,744.65
2019,11,15,14,578
2019,11,15,15,387
2019,11,15,16,187.02
2019,11,15,17,22.77
2019,11,15,18,0
2019,11,15,19,0
2019,11,15,20,0
2019,11,15,21,0
2019,11,15,22,0
2019,11,15,23,0
2019,11,16,0,0
2019,11,16,1,0
2019,11,16,2,0
2019,11,16,3,0
2019,11,16,4,0
2019,11,16,5,0
2019,11,16,6,24.51
2019,11,16,7,187.59
